name	SRX326607	SRX326606	SRX326605	SRX326604	SRX326603	SRX326602	SRX326601	SRX326620	SRX326629	SRX326628	SRX326623	SRX326609	SRX326608	SRX326622	SRX326625	SRX326624	SRX326627	SRX326600	SRX326618	SRX326619	SRX326621	SRX326610	SRX326611	SRX326612	SRX326598	SRX326614	SRX326615	SRX326616	SRX326617	SRX326632	SRX326633	SRX326630	SRX326631	SRX326636	SRX326637	SRX326634	SRX326635	SRX326638	SRX326639	SRX326599	SRX326613	SRX326626
hsa-miR-181a-5p	31031	56494	37861	48088	43777	29770	23940	32999	46769	20263	35809	19350	46533	55970	38380	12332	30644	12414	18163	5944	44814	11905	16352	28310	34143	41938	18062	35618	17724	50084	26566	24375	34719	39652	17825	38835	39323	9977	35212	48462	42605	23379
hsa-miR-9-3p	0	14	0	11	4	15	0	7	2	4	6	12	212	19	6	2	12	2	17	0	2	0	3	2	13	58	2	8	6	11	4	5	0	6	2	7	0	18	0	10	11	0
hsa-miR-519c-5p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-1294	204	213	165	75	204	44	83	159	782	39	214	50	369	254	105	231	208	29	28	20	377	3	81	70	207	548	74	85	131	362	54	64	219	272	43	121	63	198	45	303	190	82
hsa-miR-1293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-6795-5p	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1291	18	3	5	9	7	23	24	26	0	0	29	0	9	2	56	4	23	0	5	0	0	2	0	43	0	0	9	27	5	0	0	5	20	8	23	45	11	0	18	2	5	15
hsa-miR-1290	0	11	6	0	2	9	2	0	0	5	0	93	2	14	0	0	2	2	0	8	5	0	89	4	43	65	17	11	8	60	7	4	2	18	2	0	0	194	5	8	2	0
hsa-miR-489-3p	0	0	0	3	2	2	3	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	5	0
hsa-miR-127-3p	533	721	1105	1103	2000	1987	905	663	620	342	2476	291	3203	515	1243	324	1440	475	275	141	104	624	26	109	2394	1441	482	1269	421	1399	391	763	754	1860	440	876	2816	112	1672	5769	3552	248
ebv-miR-BART7-3p	0	3	0	0	0	0	2	0	0	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
hsa-miR-888-5p	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3186-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-1295a	0	0	4	2	0	0	0	0	0	2	3	3	11	0	0	0	0	0	2	6	4	0	0	0	4	0	0	0	0	2	0	0	0	0	2	0	0	0	3	0	3	0
hsa-miR-6884-5p	8	5	2	21	29	0	5	7	23	4	16	2	26	16	0	7	13	2	40	3	16	0	13	5	10	10	2	8	10	33	8	18	15	10	10	11	5	53	4	2	2	6
hsa-miR-624-3p	11	6	10	4	2	0	5	6	28	0	5	0	4	6	5	0	0	2	0	0	7	0	0	8	0	14	4	0	0	10	5	2	5	2	0	4	7	2	0	6	12	0
hsa-miR-3177-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-520f-3p	0	3	7	0	0	2	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-381-5p	0	0	2	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6808-3p	0	0	0	2	0	3	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3
hsa-miR-615-5p	0	0	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-33a-3p	5	23	12	10	15	7	2	8	33	8	14	27	41	63	9	7	16	4	7	0	20	4	2	11	6	48	20	5	7	10	10	5	36	26	6	4	5	0	0	27	4	0
hsa-miR-1289	3	2	0	0	0	4	0	0	0	0	0	0	0	0	5	2	0	0	0	0	8	0	0	0	0	0	2	3	0	0	0	0	3	0	0	2	0	0	0	0	0	0
hsa-miR-31-5p	4	3	0	0	5	4	6	6	4	2	26	6	0	0	23	2	0	0	0	0	3	0	4	2	0	13	7	2	8	5	9	7	12	11	6	18	2	8	6	5	0	26
hsa-miR-1286	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
hsa-miR-1284	4	9	0	2	4	0	0	6	4	0	0	2	0	10	2	4	4	2	2	0	0	0	0	4	8	2	0	12	0	9	0	0	0	7	0	0	3	0	2	0	2	6
hsa-miR-1283	0	2	0	0	5	3	3	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
hsa-let-7g-3p	30	36	6	17	30	25	4	31	42	10	44	17	77	57	22	8	45	9	20	12	42	4	20	39	25	36	15	19	16	21	14	14	31	31	19	25	14	0	3	28	25	5
hsa-miR-7114-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10a-3p	47	99	105	26	48	53	38	41	101	36	37	20	32	157	46	13	14	43	71	16	66	10	20	4	142	61	15	29	23	162	32	49	39	76	32	48	68	16	48	298	114	33
hsa-miR-514a-5p	0	0	0	0	8	2	0	0	0	13	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0
hsa-miR-339-5p	573	372	506	781	611	922	404	1036	521	184	1282	428	1461	668	531	691	1161	114	299	126	417	190	210	693	815	531	425	413	467	264	305	351	976	671	241	892	562	116	386	563	432	328
hsa-miR-4664-5p	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	3
hsa-miR-219a-1-3p	27	22	17	8	21	20	9	14	16	11	24	4	30	2	14	12	17	0	8	7	14	5	2	8	16	27	6	20	12	27	11	14	11	5	4	20	12	13	8	8	12	13
hsa-miR-1278	25	16	9	15	15	14	3	9	36	0	12	9	48	30	21	2	24	2	0	0	20	2	2	20	7	34	10	2	11	27	10	5	37	10	5	23	12	0	6	16	10	8
hsa-miR-4535	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1276	2	8	0	0	4	4	2	3	5	2	2	0	2	2	0	3	3	0	10	0	0	0	2	3	5	8	4	6	5	0	0	2	0	0	2	5	3	7	0	0	2	0
hsa-miR-181a-3p	282	425	321	652	509	419	276	335	225	282	390	246	413	493	474	135	383	51	225	64	140	210	113	126	344	218	248	442	232	228	228	266	345	323	225	384	550	67	522	423	214	238
hsa-miR-1275	12	2	14	14	8	14	10	11	0	4	67	5	10	4	56	2	18	0	3	4	3	2	0	4	8	18	3	0	6	3	2	4	22	11	14	46	20	26	23	3	5	4
hsa-miR-4533	7	3	11	28	49	29	11	45	2	2	23	5	32	3	23	28	32	2	6	2	5	15	2	0	24	0	2	14	4	0	9	7	12	12	7	6	41	22	20	26	10	7
hsa-miR-4762-3p	6	0	7	6	2	0	0	3	2	0	3	3	0	2	10	0	4	0	0	0	3	0	3	0	0	0	0	0	0	0	2	2	7	0	0	0	5	0	2	6	0	3
hsa-miR-519c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
hsa-miR-194-5p	8781	12429	6236	4023	7084	4536	4030	4125	23682	10600	5355	1922	11246	12019	5347	1860	3300	11424	4864	8830	15495	851	2245	6308	7163	20211	3587	7964	5219	16915	3202	7759	6702	11119	3165	6011	3802	1869	3862	12606	11584	4320
hsa-miR-1270	405	471	263	160	167	117	165	270	1217	128	389	72	927	394	137	187	342	48	114	54	578	51	133	160	352	263	88	353	122	418	248	94	103	250	44	186	108	176	86	281	351	106
hsa-miR-4753-5p	13	2	6	11	7	0	0	4	4	2	24	0	2	2	2	0	8	0	0	0	0	0	0	0	11	4	5	2	2	2	0	13	8	4	0	2	10	0	2	5	2	4
hsa-miR-518d-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6832-5p	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	3	0	0	0	0	0	0	0	2	0	0
hsa-miR-451b	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
hsa-miR-6884-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-451a	4516656	767654	3331343	1764487	3703142	1004238	1184700	1634584	1438698	316529	3990550	631369	5728861	843077	2805019	1967203	2450109	251109	678358	258582	2514923	382141	2044630	4544810	971948	1164875	1292995	3723288	1798189	1305666	1949861	1803807	4612075	742704	894951	2698078	969277	429626	1296877	750623	786867	1212430
hsa-miR-10394-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-378j	0	0	4	0	0	0	0	0	0	2	0	0	2	0	0	0	0	23	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3177-3p	52	96	66	114	86	59	52	92	59	32	78	34	86	77	62	49	93	10	64	12	29	14	20	16	114	94	46	61	37	40	29	31	48	86	19	54	86	56	64	146	53	31
hsa-miR-2355-5p	4	31	6	9	20	6	3	15	22	0	15	13	15	36	18	2	32	6	3	2	22	7	0	2	35	24	10	18	0	19	18	6	14	39	2	8	5	0	11	38	11	10
hsa-miR-378i	2	5	0	0	0	0	0	0	0	4	2	10	0	0	0	0	2	2	2	0	0	0	5	2	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0
hsa-miR-4796-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
hsa-miR-378h	0	10	0	2	5	4	4	0	0	0	4	2	2	12	4	0	11	0	6	0	0	0	2	2	0	2	8	2	2	4	10	0	4	12	0	0	0	2	0	0	0	3
hsa-miR-6875-5p	4	15	2	8	6	6	6	9	2	10	8	2	5	4	7	2	0	0	10	2	4	0	2	0	3	0	2	7	2	2	2	0	3	2	0	2	6	2	10	4	10	0
hsa-miR-378g	272	359	913	1420	1400	415	450	297	113	1159	837	489	416	270	512	93	666	88	799	215	214	152	262	104	163	214	193	747	731	162	394	949	544	439	143	236	850	605	665	243	298	790
hsa-miR-6513-5p	14	21	6	6	33	4	10	7	48	7	31	5	24	22	12	2	27	2	7	0	34	0	4	11	45	46	5	16	9	21	15	0	16	31	0	11	12	11	8	52	24	2
hsa-miR-381-3p	180	701	686	896	1312	730	414	395	874	291	853	517	2167	781	675	70	439	555	165	119	112	300	17	120	2105	2937	165	662	233	1694	965	485	398	1367	261	589	1822	43	671	6170	3019	110
hsa-miR-378f	16	14	10	2	20	20	19	8	6	114	7	9	20	7	6	0	19	74	2	428	11	0	3	6	0	10	6	16	2	14	4	9	28	12	2	8	6	4	5	8	6	7
hsa-miR-615-3p	4	0	6	13	2	13	3	0	0	0	7	0	0	0	0	4	2	0	54	0	0	4	15	0	2	0	0	2	0	3	0	0	9	0	2	3	0	0	0	0	2	8
hsa-miR-378e	0	3	2	4	9	2	10	1	2	21	0	1	1	0	0	0	6	0	4	2	2	0	0	0	2	0	2	9	0	0	2	9	1	3	0	2	15	0	0	1	1	4
hsa-miR-378d	170	455	367	671	428	198	367	231	181	1262	209	340	291	174	144	26	334	319	76	468	158	85	166	48	108	315	100	252	73	357	305	242	286	249	53	149	549	233	101	196	243	174
hsa-miR-378c	1660	3129	1380	883	2002	1539	1455	1003	2706	2003	2334	1337	2378	2406	1102	473	2362	1057	1023	1370	2534	259	1408	925	1131	2337	667	1881	739	2242	1392	1630	2174	3765	945	1230	1158	363	1064	2246	1806	988
hsa-miR-378b	280	422	251	434	1893	502	428	445	220	790	784	207	802	270	416	103	1116	90	186	433	260	49	70	107	159	198	227	682	241	185	198	357	1184	594	123	354	655	438	302	431	129	237
hsa-miR-4526	0	2	0	0	0	0	0	0	0	0	6	0	4	0	0	0	2	0	0	0	2	0	0	0	0	0	0	7	0	0	0	3	2	3	0	0	0	0	0	3	0	0
hsa-miR-1267	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-31-3p	0	4	0	0	0	0	0	0	0	0	3	0	2	4	0	2	0	0	0	0	4	0	0	2	6	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-4525	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	4	0
hsa-miR-4523	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	3	0	0	3	0	0	0	0	0
hsa-miR-1264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4522	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0
hsa-miR-4521	2	5	0	0	0	3	0	0	6	0	0	0	5	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	7	0	0
hsa-miR-1262	37	29	9	69	30	60	37	61	32	34	25	73	18	68	27	3	59	8	14	11	16	4	30	0	37	25	27	37	14	50	2	23	59	75	12	27	41	31	5	37	10	51
hsa-miR-1261	12	2	2	0	0	4	5	3	0	5	4	8	6	0	3	0	0	0	2	5	0	0	0	0	0	0	14	5	0	0	2	3	14	0	2	5	2	2	0	0	0	3
hsa-miR-22-5p	162	275	118	272	266	175	144	135	206	175	387	188	565	463	154	72	413	152	94	405	261	65	152	210	358	214	99	197	164	140	200	113	433	334	62	254	130	7	75	182	100	120
hsa-miR-1908-5p	0	0	2	6	7	11	6	7	18	2	10	6	12	10	5	9	13	0	0	0	0	4	11	2	8	9	2	5	12	0	9	9	11	0	4	4	4	29	9	4	6	10
hsa-miR-1266-5p	2	0	3	3	0	5	3	0	2	0	3	0	0	3	7	0	0	0	0	0	0	2	0	0	2	0	3	5	0	5	2	0	0	0	0	0	4	0	0	5	0	0
hsa-miR-339-3p	1358	407	330	957	1391	1686	868	1939	766	228	2000	430	1967	485	986	1232	1453	98	430	100	553	538	681	716	664	476	465	1234	763	559	595	883	1238	681	735	1183	1234	131	943	726	515	635
hsa-miR-514a-3p	4	7	15	5	6	0	8	0	9	0	0	19	7	4	2	0	2	2	0	0	6	0	0	3	0	16	0	0	0	19	5	7	4	13	4	4	2	4	0	9	2	5
hsa-miR-4664-3p	0	0	0	0	0	0	0	3	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0
hsa-miR-6743-3p	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	2	4	0	0	0	4	0	0	0	0	0
hsa-miR-4517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4477b	0	2	2	2	0	4	0	2	0	8	0	0	2	2	0	5	0	0	0	0	0	0	0	0	4	0	0	0	2	2	2	0	0	9	0	0	0	0	0	3	2	0
hsa-miR-142-5p	15097	34703	12054	23819	24288	22041	8752	21239	43541	8405	21688	14623	31555	58119	15242	9861	28370	10200	10274	4435	26865	6176	7762	15355	28647	55914	14913	19898	9246	40846	11487	11967	27734	42758	7601	23499	15701	3383	7690	29664	22974	15837
hsa-miR-4477a	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	4	0	0	3	0	0	0	3	0	0	0	0	0
hsa-miR-1258	0	12	8	6	3	5	6	10	6	11	2	0	4	11	0	0	2	5	21	10	5	0	7	0	0	0	28	20	2	8	0	25	8	16	6	2	7	32	7	2	2	0
hsa-miR-4516	33	84	14	35	20	25	25	74	41	29	92	53	112	113	39	20	10	3	20	87	29	6	29	11	3	130	117	53	45	36	0	9	81	395	27	22	36	106	19	11	49	47
hsa-miR-4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
hsa-miR-1256	0	0	0	7	8	0	6	2	2	2	3	4	8	0	5	0	0	0	3	0	0	0	0	2	0	0	5	2	0	3	0	0	2	2	0	2	0	0	7	0	0	0
hsa-miR-4701-5p	0	7	0	7	4	10	0	6	0	0	13	0	4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	2	0	2	2	0	0	0	6	2	0	0	2	6	4
hsa-miR-4655-5p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4512	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6734-5p	97	58	131	71	89	73	92	47	150	35	124	15	124	41	36	60	119	19	50	17	106	2	24	14	68	99	47	139	60	107	42	119	124	75	56	45	87	123	52	107	55	52
hsa-miR-4511	59	12	54	37	98	24	37	51	16	0	93	16	100	16	25	53	49	0	20	11	22	7	35	14	13	34	26	124	47	26	41	27	53	25	33	72	44	21	8	21	30	17
hsa-miR-4510	245	378	561	466	377	141	150	309	238	363	370	66	341	517	274	70	255	251	219	289	352	26	48	86	575	320	120	359	289	261	91	196	292	391	64	248	386	247	202	515	529	235
hsa-miR-194-3p	23	52	10	26	15	23	39	15	18	44	7	10	10	39	13	12	28	37	10	4	11	4	4	0	13	13	25	17	22	18	9	23	15	24	11	20	14	7	2	19	22	17
hsa-miR-4753-3p	0	0	0	0	2	0	0	0	0	3	0	0	2	0	4	0	0	0	0	0	4	0	0	0	0	0	0	5	7	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6832-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
hsa-miR-6786-3p	2	0	0	0	0	0	3	2	0	3	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-185-5p	49045	44676	22916	38802	52111	20314	26826	29437	100174	12652	69044	11673	89959	35660	29761	18501	54120	15342	13773	5786	70892	8448	26386	32543	46866	71920	9457	46590	17922	70528	31478	26927	58802	51495	15790	40234	26971	8699	22468	54953	53160	22161
hsa-miR-6823-5p	0	0	3	3	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	2
hsa-miR-6777-5p	0	2	0	0	6	0	0	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0
hsa-miR-376a-2-5p	7	0	0	12	57	30	16	10	0	0	54	11	83	0	30	0	46	2	6	10	0	3	0	9	6	6	4	41	4	5	6	16	29	2	18	25	90	0	28	7	0	0
hsa-miR-2355-3p	378	450	214	738	543	364	315	505	194	470	455	434	386	527	357	136	689	127	209	102	127	134	58	89	333	244	196	264	140	175	505	220	310	264	128	289	409	28	300	279	129	290
hsa-miR-4796-3p	0	0	2	0	0	0	0	0	10	3	2	4	0	2	0	0	0	4	3	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	2	2	0	2	0	2
hsa-miR-6875-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6513-3p	81	10	12	30	32	58	29	55	61	16	33	7	52	30	40	25	16	8	11	0	27	9	0	11	25	38	14	56	26	16	8	39	32	14	14	22	44	0	38	27	46	10
hsa-miR-323a-5p	0	0	0	0	5	3	2	0	4	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	4	11	0	0	2	0	2	3	0	0	13	0	2	3	5	3
hsa-miR-4508	335	209	330	57	60	43	45	42	244	20	249	50	124	89	176	110	104	9	29	17	610	14	41	152	68	178	91	202	78	233	9	36	207	285	157	82	66	443	79	195	342	64
hsa-miR-4507	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-1248	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2
hsa-miR-4505	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
hsa-miR-6504-5p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
hsa-miR-1246	322	453	466	171	195	395	296	210	244	639	258	2798	726	402	162	92	302	234	774	897	400	64	3112	313	4520	1352	2532	263	102	580	1188	334	129	939	195	1615	194	391	115	400	488	174
hsa-miR-4504	47	20	58	20	37	13	20	27	55	18	42	8	69	24	19	17	21	10	8	0	61	2	18	8	19	54	4	47	14	28	55	33	52	46	16	24	26	87	11	32	32	17
hsa-miR-6866-5p	3	0	7	9	6	3	2	6	2	5	11	2	13	12	6	3	11	2	38	2	0	0	0	0	2	3	8	3	2	6	0	8	2	8	5	11	14	0	4	0	5	9
hsa-miR-372-3p	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-3613-5p	1141	685	1149	1081	579	864	369	691	1752	395	1436	358	2061	2561	1097	329	1085	412	528	415	1056	92	201	4140	654	2294	302	691	341	1047	613	428	2468	1028	384	2085	542	100	363	470	450	774
hsa-miR-4503	4	6	0	3	2	6	0	7	5	0	2	4	2	7	4	0	0	0	0	0	4	0	3	0	0	21	0	6	3	18	2	0	7	4	4	3	3	35	0	0	0	4
hsa-miR-1244	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-22-3p	16509	13568	7375	12743	18544	11996	8947	11915	18232	8256	18359	5886	22435	12457	10134	6321	18264	11623	6228	9709	14405	5006	5789	6588	16335	16300	7110	16066	8930	15395	8182	8631	15505	13597	7161	10198	10817	3730	8758	15775	13491	8274
hsa-miR-363-5p	5	4	0	2	2	0	0	8	2	0	2	0	9	0	0	0	3	0	0	0	5	2	0	3	0	4	0	5	4	4	0	2	5	0	0	0	0	0	2	0	6	5
hsa-miR-1908-3p	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0
hsa-miR-30d-5p	114243	142549	156379	182502	210245	142207	96887	190859	226025	129389	129426	88384	208314	205798	146351	88333	115832	89262	81161	51853	163814	62141	61626	59087	225981	227952	97371	157918	91986	203350	110388	124387	168438	170100	64904	135436	172735	50396	115774	244142	148444	73646
hsa-miR-499a-5p	4	29	21	13	8	26	22	11	18	15	7	5	15	54	13	5	5	7	25	44	13	0	7	10	11	16	15	14	12	41	4	15	14	21	26	9	10	13	7	10	8	5
hsa-miR-548as-3p	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-452-5p	390	663	1361	1015	1657	609	596	943	847	2455	577	941	1668	1076	439	403	661	872	312	459	870	321	1688	156	3131	1962	227	411	313	706	770	638	408	950	471	298	872	194	331	1447	715	175
hsa-miR-2116-5p	0	0	0	0	0	0	0	0	0	0	0	3	5	2	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-142-3p	23671	21042	14146	24056	30918	26022	24560	28094	32106	7591	21113	13865	36075	32866	23152	7834	16590	6451	12451	9036	16700	3092	5146	55484	22120	19335	6864	29710	8895	11595	26433	24314	40891	22866	10393	29007	34152	548	14565	27558	21230	10887
hsa-miR-4701-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-6734-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
hsa-miR-541-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	2	0	0	2	0	2	3
