name	SRX590714	SRX590715	SRX590712	SRX590713	SRX590710	SRX590711	SRX590705	SRX590704	SRX590707	SRX590706	SRX590701	SRX590700	SRX590703	SRX590702	SRX590709	SRX590708	SRX590693	SRX590697	SRX590696	SRX590695	SRX590694	SRX590699	SRX590698
hsa-miR-206	1279	1599	1754	744	1762	2059	2618	1490	1267	1444	1734	1079	1249	1538	2092	2009	2258	2549	2015	3004	2489	1741	2242
hsa-miR-2355-3p	3	2	0	0	3	0	2	2	4	0	3	2	0	2	0	0	2	2	0	2	2	0	2
hsa-miR-505-3p	64	93	55	25	110	130	119	125	74	76	89	60	81	94	107	114	66	123	60	56	75	77	105
hsa-miR-28-3p	666	842	757	451	825	889	959	645	742	592	750	741	571	744	813	778	858	1317	780	1117	1123	794	1148
hsa-miR-200a-3p	740	865	701	438	1459	1458	1316	960	627	801	1235	653	772	964	1292	1078	956	1284	802	1233	1133	934	1247
hsa-miR-450a-1-3p	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0
hsa-miR-151b	17	23	28	17	25	27	27	21	30	23	21	18	14	28	23	26	33	26	29	22	29	26	20
hsa-miR-3679-5p	0	0	2	2	0	0	0	0	0	0	6	4	0	0	0	0	0	4	0	0	0	0	0
hsa-miR-17-5p	54	91	45	42	60	92	69	72	168	78	93	44	127	79	33	47	56	62	58	71	72	59	95
hsa-miR-744-3p	45	33	39	27	48	38	61	55	50	50	52	26	23	43	37	63	57	75	68	65	72	61	76
hsa-miR-29a-3p	9649	11327	11593	5941	12082	13803	14043	12368	12603	9812	11541	10612	9473	11557	12393	10468	14259	12000	12560	14455	16164	14822	13389
hsa-miR-197-5p	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-103a-2-5p	0	0	0	0	0	2	2	0	3	5	0	0	2	0	2	0	0	0	0	0	0	0	2
hsa-miR-1911-3p	11	11	17	9	14	22	28	18	23	12	20	7	16	29	22	13	24	24	41	30	31	14	23
hsa-miR-181b-2-3p	9	3	7	5	14	0	10	5	4	2	3	3	2	2	2	5	8	20	9	5	18	2	4
hsa-miR-376b-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-541-5p	37	54	80	45	47	54	53	47	61	33	62	66	49	60	47	61	81	118	96	82	92	44	71
hsa-miR-3912-3p	0	0	0	0	4	0	0	2	6	0	0	0	4	2	0	0	0	0	0	0	0	0	0
hsa-miR-365a-3p	60	53	42	27	53	62	59	50	44	47	42	47	26	42	56	54	47	64	32	53	46	44	63
hsa-miR-6832-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-30c-5p	808	934	681	361	653	818	696	532	973	489	514	670	503	556	645	585	740	697	522	757	754	941	981
hsa-miR-29b-1-5p	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2
hsa-miR-30c-1-3p	20	15	23	9	12	23	28	30	17	13	21	26	17	11	21	20	36	21	28	22	27	24	17
hsa-miR-301a-5p	19	31	20	11	56	47	38	25	27	23	34	20	28	29	39	36	19	26	23	32	29	33	35
hsa-miR-219a-2-3p	11384	12808	22767	11221	14564	15226	21729	17105	15180	14472	18618	11507	12212	15553	14512	16910	22047	21312	29072	21456	27071	17199	15561
hsa-miR-1247-3p	14	8	19	15	6	6	12	9	13	10	4	10	8	9	9	8	19	21	20	24	20	18	5
hsa-miR-6780b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-424-3p	35	58	33	29	30	50	29	29	127	13	28	49	21	22	21	19	41	43	31	46	52	44	28
hsa-miR-6826-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
hsa-miR-543	1341	1747	1327	670	1087	1165	1501	699	1527	813	903	1009	562	918	787	921	1601	964	1317	1913	1709	1763	1707
hsa-miR-145-5p	278	352	403	204	467	490	481	458	285	412	421	318	373	392	500	468	355	416	347	298	373	315	370
hsa-miR-664a-5p	4	7	0	7	4	2	2	3	25	0	4	5	2	0	0	0	11	11	3	9	6	3	5
hsa-miR-337-5p	101	108	101	58	61	72	76	86	93	71	66	89	72	63	57	78	108	111	137	85	144	108	83
hsa-miR-582-5p	11	6	12	3	18	22	11	17	7	21	20	5	9	8	17	9	8	15	9	15	22	12	11
hsa-miR-221-5p	113	106	114	45	163	183	189	156	110	144	124	88	105	157	127	123	146	143	116	167	139	148	162
hsa-miR-4689	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-15b-5p	21	41	15	3	28	96	15	44	226	30	21	27	119	20	32	22	27	25	19	29	22	50	26
hsa-miR-4326	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	3	2	0	0	0	0	0
hsa-miR-4324	0	0	3	4	0	0	1	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	1
hsa-miR-4683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	3
hsa-miR-1255a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
hsa-miR-17-3p	2	4	2	2	3	0	2	0	7	2	4	0	4	2	3	4	2	4	5	11	12	4	3
hsa-miR-139-5p	2468	3208	2001	1183	3033	3816	3554	2309	2580	2129	2071	2165	1817	2469	2923	2587	2655	2727	2268	3110	3169	3201	3187
hsa-miR-151a-5p	61	59	65	32	87	93	95	60	77	64	54	52	60	57	75	81	87	71	72	70	84	77	77
hsa-miR-192-5p	341	470	646	288	817	706	620	1197	1238	418	1197	308	555	1171	389	394	417	578	504	749	737	713	1966
hsa-miR-197-3p	11	21	14	21	41	29	28	26	31	15	17	16	11	29	30	17	20	19	14	25	24	22	37
hsa-miR-1288-3p	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-215-5p	4	25	15	20	12	21	9	60	16	13	15	8	16	42	9	7	11	19	10	41	37	43	28
hsa-miR-576-5p	0	6	0	0	0	0	2	0	23	0	0	0	6	0	0	0	0	0	0	0	0	0	0
hsa-miR-1306-5p	44	52	40	35	50	49	67	39	57	54	39	39	39	49	50	43	40	47	61	64	66	51	69
hsa-miR-376b-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	6	0	0	4	0
hsa-miR-148b-5p	10	18	6	8	14	15	12	18	8	10	3	4	5	11	20	13	15	12	13	14	18	12	4
hsa-miR-541-3p	2	0	5	0	0	0	8	7	4	2	3	2	0	0	4	0	5	4	5	5	6	2	2
hsa-miR-186-5p	1261	1400	2088	1051	1869	1805	2419	1600	1856	1565	1885	1195	1442	1724	1522	1729	2454	1997	2146	2583	2374	1710	2328
hsa-miR-454-5p	0	0	0	0	0	0	0	2	5	0	0	5	6	0	0	0	0	0	0	0	0	3	5
hsa-miR-301a-3p	0	0	0	0	0	0	2	0	0	0	3	2	0	0	0	0	0	0	0	2	2	0	0
hsa-miR-203a-3p	108	150	117	110	121	145	186	130	111	90	125	59	81	138	159	138	157	162	106	146	7556	127	114
hsa-miR-140-5p	487	696	449	178	1163	1151	878	759	596	604	810	499	634	710	971	817	633	823	509	767	670	819	852
hsa-miR-145-3p	579	714	680	346	950	980	1004	938	690	714	830	571	668	885	939	840	850	886	751	1000	1026	996	799
hsa-miR-664a-3p	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-885-5p	1740	1889	1207	570	1477	1851	1856	1444	1612	1365	971	1512	981	1315	1505	1279	1471	1504	994	1520	1441	1680	1676
hsa-miR-337-3p	38	54	36	2	47	60	41	29	32	34	40	34	22	39	43	36	35	44	14	30	36	69	43
hsa-miR-582-3p	0	3	9	0	0	5	5	14	0	0	4	16	0	2	5	0	9	21	7	8	2	3	0
hsa-miR-221-3p	9488	11270	12120	6617	13790	14965	16662	11916	10287	11332	11257	9888	10207	11062	14279	12750	13079	14483	11971	12286	13046	10918	12683
hsa-miR-6815-5p	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-4669	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-15b-3p	23	25	18	11	35	65	21	33	170	17	31	17	115	39	34	21	19	31	26	27	17	47	31
hsa-miR-4306	6	10	7	10	7	10	11	7	29	5	6	6	9	15	9	4	12	10	12	7	12	10	12
hsa-miR-495-5p	0	0	0	0	0	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-134-5p	2077	2420	4525	2384	2274	2520	3520	2701	2570	2330	3264	2319	2201	2293	2641	2903	3723	4267	5214	3256	4513	2597	3015
hsa-miR-320e	96	132	246	153	89	83	130	94	163	87	112	113	86	82	79	89	167	175	275	133	208	104	108
hsa-miR-181d-5p	4327	4809	6948	4037	5079	5215	6581	6071	5626	4778	5044	4851	4370	4965	6127	5467	7785	8270	7385	7311	8660	6599	6109
hsa-miR-320d	822	1115	1978	1551	797	818	709	566	1252	463	732	1091	390	481	825	915	1774	1290	2042	1134	1822	1071	965
hsa-miR-320c	1629	1973	3596	2788	743	770	1247	863	2201	799	1233	1986	740	820	810	920	3000	2193	3808	2141	3153	1859	1828
hsa-miR-139-3p	950	1146	1627	1024	430	581	797	427	981	447	512	786	370	544	478	537	1683	839	1771	1502	1719	1027	1079
hsa-miR-1225-5p	2	2	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
hsa-miR-320b	5412	6430	11856	9075	3096	3040	4918	3306	7146	3296	5054	6703	2997	3178	3180	3658	10110	9492	13183	7332	10906	6214	6256
hsa-miR-151a-3p	11530	15306	16374	10350	13330	16182	21032	12325	12476	12165	13007	10251	10332	13961	14837	13896	18076	31939	16230	20509	19528	15251	18353
hsa-miR-1306-3p	129	150	260	125	131	137	214	124	169	131	159	169	122	124	131	172	279	238	315	237	301	145	231
hsa-let-7i-5p	69025	75133	80709	40959	94134	102569	118642	104401	81253	77675	84922	52873	72046	83860	99898	87282	103286	138061	79075	113058	100672	99479	104817
hsa-miR-652-3p	297	381	496	247	518	692	676	478	569	430	399	397	460	462	579	494	437	720	402	538	457	343	611
hsa-miR-148b-3p	3975	4878	3777	2173	5701	6517	6633	6124	5387	4684	4508	3514	5095	6097	6575	5205	4834	9777	3976	5916	5728	6033	5264
hsa-miR-1843	0	11	7	0	6	0	2	6	25	0	4	8	6	3	2	0	5	3	6	6	2	10	4
hsa-miR-4746-5p	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-186-3p	0	0	3	2	5	7	3	8	11	7	6	0	0	2	4	0	10	3	15	12	6	2	5
hsa-miR-1277-3p	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	4	2	0
hsa-miR-204-5p	251	268	192	122	288	334	325	169	180	170	139	122	140	185	240	211	190	159	102	231	159	211	272
hsa-miR-4657	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4656	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Hsa-Mir-9851_3p	14	19	19	14	11	18	22	12	24	15	14	17	16	12	24	16	34	25	30	20	20	17	20
hsa-miR-6740-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-130b-5p	13	23	21	7	7	10	14	0	15	5	7	14	9	4	5	4	17	9	14	25	28	21	18
hsa-miR-193a-5p	79	131	260	290	119	81	135	116	191	96	122	164	67	96	59	80	176	164	186	166	167	107	233
hsa-miR-18b-5p	1	0	1	1	0	0	0	1	3	0	0	2	0	0	0	0	1	1	0	0	2	0	1
hsa-miR-92a-3p	33813	36825	19888	13248	20150	25967	20371	15246	63661	13682	13609	24059	19578	16266	18760	14649	26210	24128	17812	28448	26764	33912	31946
hsa-miR-140-3p	7745	9424	12024	6067	12259	14276	15890	12592	13627	10501	12882	8181	10624	11322	12054	12919	12003	16072	14807	14240	15441	10489	13083
hsa-miR-6734-5p	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-885-3p	336	463	474	278	285	390	413	244	342	250	249	270	200	235	326	314	521	523	438	499	501	403	543
hsa-miR-376a-2-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1185-1-3p	0	2	3	0	0	0	0	3	2	0	4	0	0	2	0	0	2	0	4	0	4	0	0
hsa-miR-548ay-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4676-3p	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-5p	142	189	253	122	194	239	217	182	176	203	192	220	179	149	220	236	291	302	317	240	271	199	257
hsa-miR-629-5p	71	166	110	246	68	158	42	129	1477	35	121	307	547	82	25	55	164	376	124	133	117	168	85
hsa-miR-134-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
hsa-miR-9985	37	35	25	22	39	61	60	51	38	35	28	25	30	53	60	43	42	51	28	45	63	69	40
hsa-miR-495-3p	780	1020	666	351	1718	1639	1527	1524	902	1193	1117	548	1024	1379	1454	1314	878	1129	657	1064	901	1221	913
hsa-miR-874-5p	0	5	2	0	0	2	3	2	0	2	0	0	2	0	2	0	2	0	10	0	3	0	5
hsa-miR-210-3p	165	179	365	185	270	221	267	234	321	178	249	190	164	199	194	194	259	285	475	304	407	202	287
hsa-miR-1301-3p	6	0	2	9	10	0	0	0	2	2	11	0	2	0	0	0	7	13	2	2	4	0	6
hsa-let-7d-5p	1253	1628	930	488	1448	1878	1616	1392	1757	1070	1100	850	1034	1242	1409	1137	1154	1476	774	1477	1176	1617	1558
hsa-miR-2113	47	46	69	45	79	69	83	46	46	40	58	38	56	63	62	83	57	107	99	93	84	55	71
hsa-let-7i-3p	556	589	704	479	463	496	632	547	779	474	495	589	520	427	556	467	741	846	858	698	994	725	652
hsa-miR-3605-5p	0	3	0	0	2	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-4665-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
hsa-miR-2110	9	16	12	18	9	4	3	0	91	0	2	13	30	7	0	3	11	15	7	5	11	9	14
hsa-miR-1827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-489-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-128-3p	197433	246432	150934	85958	136561	171476	184788	103710	202105	102972	106411	146823	85757	141059	123381	117530	206035	111645	153615	220814	213205	257111	208184
hsa-miR-676-5p	2	6	2	3	0	4	5	0	6	3	0	3	4	2	0	0	11	0	6	3	2	0	3
hsa-miR-378a-5p	16	23	19	13	22	23	24	21	19	9	14	21	18	13	18	20	18	30	17	34	22	8	14
hsa-miR-204-3p	1340	1664	2406	1501	1085	1355	1726	1153	1708	1177	1362	1711	1021	1113	1300	1367	2131	2294	2865	1752	2428	1479	1555
hsa-miR-128-1-5p	67	59	127	59	53	55	101	56	75	40	34	57	55	66	71	70	83	90	102	98	97	59	77
hsa-miR-130b-3p	56	62	71	78	56	37	40	35	87	20	89	50	30	38	44	35	86	123	72	46	86	47	45
hsa-miR-362-5p	0	0	2	0	0	2	2	0	0	0	4	0	0	0	2	0	0	0	6	2	0	0	0
hsa-miR-3186-5p	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-29c-5p	40	54	68	27	54	48	85	52	48	53	50	41	41	44	50	65	65	59	44	58	59	46	52
hsa-miR-193a-3p	0	0	0	0	3	0	2	1	0	0	0	0	0	0	0	0	0	5	2	0	2	2	2
hsa-miR-218-1-3p	0	0	0	0	0	0	3	2	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-18b-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	0
hsa-miR-92a-1-5p	3	0	2	2	3	7	0	2	0	6	0	0	3	0	4	3	0	2	0	2	5	4	2
hsa-miR-3064-5p	6	5	13	2	6	8	9	7	7	4	7	6	6	9	14	13	9	14	7	6	12	5	8
hsa-miR-432-5p	10294	12459	10564	6091	9470	11565	11517	7555	10099	7274	8761	9693	6644	8867	10276	9315	12602	17866	10785	15643	14784	13627	16084
hsa-miR-624-5p	2	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
hsa-miR-6839-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-490-3p	272	334	630	288	446	378	712	420	280	404	423	259	277	391	357	488	595	369	690	592	637	334	492
hsa-miR-874-3p	655	848	1341	854	765	830	996	714	891	774	1007	934	701	674	700	807	1102	1220	2004	1313	1662	828	1101
hsa-miR-31-5p	7	7	12	8	10	13	7	9	12	4	6	4	8	6	4	7	18	14	3	16	83	9	9
hsa-miR-99b-5p	42329	48992	54547	32034	30398	37870	43579	28176	42047	27894	28484	44809	23232	27775	33457	32172	55220	48186	56561	55178	60946	46598	54164
hsa-miR-1249-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-let-7d-3p	3685	4099	2670	1405	2505	3420	3207	2118	3517	2081	1779	3063	1923	2353	2636	2198	3215	2695	2441	3523	3319	3570	3101
hsa-miR-5703	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-3605-3p	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-10399-5p	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-5p	40	50	113	88	49	41	76	65	66	49	71	71	58	43	47	53	121	98	180	112	91	78	71
hsa-miR-502-5p	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0
hsa-miR-676-3p	1652	1892	1558	927	1696	2064	2201	1339	1527	1398	1381	1554	1295	1601	1688	1538	1825	2124	1592	1949	2101	1859	1859
hsa-miR-378a-3p	24840	27295	49262	26691	29275	30751	41526	34389	33775	28879	37893	27315	25575	28082	31008	34062	46149	49555	57383	40000	51969	34049	35010
hsa-miR-25-5p	17	16	23	12	12	9	18	7	41	9	17	11	9	10	4	16	20	26	36	24	20	19	10
hsa-miR-6775-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1296-5p	482	542	478	274	568	645	532	431	498	435	502	575	425	451	577	472	510	767	531	599	618	588	716
hsa-miR-200c-3p	3	25	3	25	36	14	9	5	12	9	20	5	7	10	0	4	4	8	8	8	3	7	18
hsa-miR-589-5p	5	7	3	8	7	10	7	0	56	3	8	16	22	3	4	2	9	18	8	10	2	2	7
hsa-miR-196a-5p	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	2	0
hsa-miR-642a-3p	2	0	2	4	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	4	4	0	4
hsa-miR-362-3p	0	2	0	0	0	4	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-8072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-29c-3p	449	482	594	271	636	627	624	672	628	513	565	484	546	542	623	484	686	604	666	659	760	632	596
hsa-miR-216a-5p	10	15	18	13	157	18	26	22	26	17	27	9	4	20	28	28	31	6	18	28	20	16	24
hsa-miR-125b-2-3p	6405	7060	9314	5357	7702	8450	10647	7693	6975	6971	7609	6545	5777	7041	8238	8031	9671	12317	9849	9498	11092	7661	9046
hsa-miR-4724-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Hsa-Mir-6529_5p	14385	17371	22532	12600	8609	10663	15061	8843	16663	9118	11214	14729	7617	9464	10001	10541	22477	15744	27972	21336	26273	18839	18193
hsa-miR-1250-5p	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4800-5p	2	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-3064-3p	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-384	22	27	13	7	35	25	14	43	17	28	32	14	16	31	24	15	20	35	21	22	14	40	19
hsa-miR-432-3p	3	2	3	9	4	6	3	5	5	3	0	0	0	0	2	2	5	7	3	6	3	3	4
hsa-miR-30e-5p	20052	22177	26636	13908	31064	29546	34685	27198	25923	24292	27901	18797	24552	26535	28860	26340	30280	30141	27571	30565	31875	25142	28004
hsa-miR-3140-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-31-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-153-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
hsa-miR-345-5p	7	18	13	36	110	28	10	19	144	11	89	32	28	25	7	15	35	52	11	17	6	26	24
hsa-miR-99b-3p	848	1092	1488	741	1137	1276	1614	1099	1034	1009	1119	999	822	1059	1146	1251	1559	1802	1681	1555	1674	1186	1317
hsa-miR-1249-3p	47	58	75	29	81	66	66	56	56	62	32	38	33	48	59	49	86	57	51	43	35	52	54
hsa-miR-11401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-11400	2	11	0	2	6	14	2	9	11	0	7	0	2	0	0	3	5	14	5	11	8	5	8
hsa-miR-7110-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-125a-5p	4148	4963	3601	2001	3445	3791	4476	2587	4507	2581	2478	2926	2080	3176	2695	2867	4757	1989	3292	5385	4494	4910	4755
hsa-miR-10399-3p	2	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	3	0	0	4	0	0	0
hsa-miR-671-3p	28	26	21	26	10	21	14	7	27	6	9	35	4	14	8	6	38	16	35	54	41	26	25
hsa-miR-133b	3	1	4	1	5	0	1	2	4	1	0	1	1	1	2	1	2	2	1	1	2	0	4
hsa-miR-103a-3p	2130	2468	2609	1565	2343	2595	2630	2473	4559	1933	2508	1972	2344	1997	2214	1962	2841	2548	2654	2585	2932	2707	2330
hsa-miR-502-3p	1059	1285	1556	805	1433	1603	1956	1495	1245	1264	1420	981	1072	1293	1608	1448	1673	1772	1858	1553	1937	1412	1333
hsa-miR-25-3p	2391	3046	2319	1248	2406	3608	2972	2138	11649	1860	1877	2186	4213	2484	2093	2126	2573	3554	2235	2911	2650	3010	3221
hsa-miR-339-5p	256	325	318	190	319	376	348	297	280	258	308	297	233	282	348	289	300	386	380	348	353	286	332
hsa-miR-584-5p	37	74	18	28	19	82	25	44	485	14	36	29	100	29	11	16	55	43	22	78	58	58	42
hsa-miR-223-5p	37	105	50	63	50	240	75	156	102	46	64	273	50	55	63	74	126	260	58	177	62	123	78
hsa-miR-1296-3p	2	4	10	0	2	0	7	6	4	3	3	2	0	2	0	0	6	2	6	4	7	4	0
hsa-miR-196a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
hsa-miR-1180-3p	7	17	0	30	63	16	4	5	209	7	29	8	42	6	0	0	6	28	8	11	8	11	6
hsa-miR-500a-5p	1	6	1	0	3	1	7	3	4	3	1	5	1	4	2	2	1	5	0	3	0	1	6
hsa-miR-660-5p	3601	3800	3678	1813	4747	5305	4981	3955	3952	3281	3526	3818	3436	3536	4957	3987	4283	5179	3302	4166	4229	4301	4751
hsa-miR-194-5p	58	96	75	42	96	129	111	116	205	69	111	61	104	148	82	79	74	123	67	96	75	83	177
hsa-miR-216a-3p	0	2	2	2	72	3	2	0	0	0	2	5	2	3	2	2	0	5	0	2	3	3	0
hsa-miR-217-5p	51	73	81	39	768	86	99	78	78	82	96	43	67	76	104	67	73	93	59	91	124	62	66
hsa-miR-409-5p	146	212	236	119	176	203	230	173	201	157	208	179	162	186	213	202	219	301	219	210	287	208	229
hsa-miR-101-5p	6	2	3	6	4	3	2	3	0	4	4	0	2	2	0	2	5	5	0	2	2	0	2
hsa-miR-654-5p	0	0	3	0	0	2	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	2
hsa-miR-188-5p	115	146	153	100	138	103	146	133	141	114	104	132	117	80	137	125	173	189	190	169	204	145	175
hsa-miR-30e-3p	230	260	180	97	280	362	337	317	275	235	212	213	212	296	312	276	235	442	188	320	311	335	385
hsa-miR-6715b-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
hsa-miR-449a	72	75	75	28	95	101	114	93	82	86	77	61	56	76	101	98	106	88	74	107	123	89	95
hsa-miR-340-5p	4334	5212	4176	2716	7149	6674	7659	8279	4449	5458	5244	2673	5046	6530	7309	5695	6200	6474	3844	7278	6651	7118	4858
hsa-miR-153-3p	43	49	47	15	51	48	47	67	35	29	24	23	36	47	52	45	42	45	19	39	55	58	45
hsa-miR-532-5p	14933	16221	20398	10247	26631	26407	30750	27459	18343	21607	26023	13557	20709	22696	27110	26252	23726	32750	24771	25814	28718	22818	21031
hsa-miR-106a-5p	10	8	6	3	12	11	10	10	37	5	8	3	18	16	2	9	11	2	4	3	8	10	8
hsa-miR-27a-5p	5	10	6	5	6	6	0	0	7	0	2	2	4	0	0	0	10	7	4	13	13	0	9
hsa-miR-10b-5p	2043	2311	1479	1139	2717	1775	2136	1401	1663	1271	1977	1402	1093	1622	1450	1349	1928	2704	1303	2104	1949	2177	2142
hsa-miR-6511b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-125a-3p	1613	1960	2361	1711	1269	1490	1610	1080	1749	1163	1420	1854	1047	1149	1454	1414	2234	3091	2559	2003	2556	1905	2238
hsa-miR-199a-5p	118	148	104	74	83	145	137	93	105	78	125	79	75	86	84	75	162	135	115	180	155	102	154
hsa-miR-3682-3p	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-142-5p	260	356	170	153	212	563	290	403	1033	205	270	334	499	334	257	220	268	429	158	376	317	338	298
hsa-miR-339-3p	1169	1583	2292	1302	1434	1404	2059	1293	1700	1432	1595	1317	1072	1243	1315	1489	2086	1710	2967	2024	2531	1648	1782
hsa-miR-410-5p	31	35	66	27	38	36	47	37	38	38	50	33	20	38	57	32	83	51	64	62	76	45	39
hsa-miR-223-3p	59	158	37	47	40	140	41	90	141	43	103	153	30	33	35	37	84	111	31	106	57	58	121
hsa-miR-219a-5p	640	766	1260	742	683	578	1029	1244	1108	781	830	574	745	866	738	674	1358	824	1355	1199	1737	1197	756
hsa-miR-34a-5p	38	48	47	26	58	89	69	47	64	47	55	47	49	58	57	43	58	60	38	60	57	64	78
hsa-miR-500a-3p	558	646	865	472	714	754	895	772	754	661	696	567	572	635	765	700	861	1026	965	719	947	715	689
hsa-miR-660-3p	3	8	4	5	3	7	14	14	17	5	4	3	5	3	8	2	6	8	7	5	11	4	5
hsa-miR-497-5p	242	265	439	208	273	241	376	435	331	299	319	222	276	273	304	287	447	273	444	378	509	353	262
