name	SRX362355	SRX362354	SRX362357	SRX362356	SRX362353	SRX362352	SRX362359	SRX362358	SRX349101	SRX352359	SRX362360	SRX362361	SRX362362
hsa-miR-6770-3p	4	5	0	0	0	2	2	3	36	3	2	7	2
hsa-miR-25-3p	8759	15141	15518	11602	4821	6705	6195	32313	169711	34136	11731	13285	8765
hsa-miR-339-5p	363	340	322	349	231	227	231	548	4282	736	288	323	284
hsa-miR-584-5p	5501	8479	5254	4815	3518	2777	2444	6603	59503	7293	2976	5819	3428
hsa-miR-223-5p	42	106	109	70	63	67	27	207	1219	215	78	74	73
hsa-miR-589-3p	34	62	45	29	17	10	15	51	484	43	33	33	25
hsa-miR-1180-3p	2	6	6	0	2	0	5	6	73	24	8	0	2
hsa-miR-500a-5p	0	2	0	0	0	0	0	0	7	1	2	0	0
hsa-miR-660-5p	90	130	144	101	47	87	60	521	2176	570	133	134	92
hsa-miR-371b-5p	5	0	9	5	0	3	0	15	79	2	7	7	0
hsa-miR-6875-5p	0	0	0	0	0	0	0	2	12	0	0	0	0
hsa-miR-6514-5p	0	2	0	0	0	0	0	2	29	0	2	0	0
hsa-miR-7109-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-6764-3p	0	0	0	0	0	0	0	0	9	0	2	2	0
hsa-miR-194-5p	27	44	48	21	12	30	13	165	654	168	38	39	11
hsa-miR-409-5p	36	65	37	9	36	51	41	22	552	82	61	43	22
hsa-miR-101-5p	0	0	0	0	0	0	0	7	24	4	2	2	0
hsa-miR-654-5p	81	112	54	45	86	38	56	18	810	110	54	63	31
hsa-miR-188-5p	0	3	4	2	0	3	0	5	45	13	2	3	2
hsa-miR-5588-5p	0	0	0	0	0	0	0	3	6	0	0	0	0
hsa-miR-30e-3p	672	1070	1124	889	289	949	622	2892	13675	2660	491	1255	606
hsa-miR-449a	0	0	0	0	0	0	0	0	2	0	0	2	0
hsa-miR-340-5p	97	123	174	106	59	313	75	457	2484	757	67	107	76
hsa-miR-153-3p	0	2	0	0	0	0	0	0	11	4	0	0	0
hsa-miR-5000-3p	0	0	0	0	0	0	0	0	5	2	0	0	0
hsa-miR-345-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-532-5p	208	276	524	304	170	268	149	1483	6287	1731	389	439	207
hsa-miR-106a-5p	0	3	10	0	2	5	0	13	78	23	6	0	2
hsa-miR-27a-5p	0	4	3	0	0	0	0	7	36	10	0	2	0
hsa-miR-590-3p	0	0	0	0	0	4	2	0	26	7	0	0	0
hsa-miR-10b-5p	1305	2370	2734	1834	1149	1249	1370	4332	23810	3308	1265	1527	1095
hsa-miR-548d-3p	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-6511b-3p	2	3	2	2	2	3	4	0	58	2	4	0	5
hsa-miR-7110-3p	0	0	0	0	0	0	0	0	6	0	3	0	0
hsa-miR-125a-3p	6	0	9	2	0	5	2	8	90	24	2	4	2
hsa-miR-199a-5p	1610	2190	2180	1819	642	1934	849	3168	24027	4595	1481	2198	1179
hsa-miR-142-5p	9893	10830	28037	14299	4117	16206	5352	79116	291593	92653	14263	9661	6344
hsa-miR-550b-2-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-1233-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-1238-3p	0	0	2	0	0	0	0	0	4	0	0	0	0
hsa-miR-339-3p	708	1003	628	778	460	558	551	1190	9668	1391	629	898	640
hsa-miR-584-3p	0	0	0	2	0	0	0	2	18	2	0	0	0
hsa-miR-223-3p	4436	4616	7260	5501	2351	3456	2665	11225	65718	10428	4816	4561	3502
hsa-miR-219a-5p	0	0	0	0	0	0	0	0	8	2	0	0	0
hsa-miR-34a-5p	0	0	0	0	2	0	0	2	14	7	0	0	0
hsa-miR-371b-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-660-3p	0	0	0	2	0	0	0	2	13	4	0	0	0
hsa-miR-500a-3p	149	330	291	248	120	233	133	658	3812	728	296	382	126
hsa-miR-7849-3p	29	54	26	43	21	19	16	37	457	31	25	48	27
hsa-miR-497-5p	6	10	8	5	0	21	4	47	244	110	0	13	9
hsa-miR-136-5p	3	5	4	5	3	9	5	3	145	69	2	4	0
hsa-miR-194-3p	0	2	0	0	0	0	0	0	7	2	0	0	0
hsa-miR-212-5p	2	0	0	0	2	0	0	4	17	0	3	0	0
hsa-miR-3944-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-96-5p	2	0	2	0	0	3	5	24	83	33	6	2	3
hsa-miR-4494	0	0	0	0	0	0	0	0	2	2	0	0	0
hsa-miR-409-3p	4001	3948	2922	1917	3527	1901	4883	1476	37949	6413	2632	2155	1657
hsa-miR-101-3p	225	387	598	391	189	1093	211	2042	10155	4001	235	320	240
hsa-miR-6864-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-6503-5p	3	0	0	0	0	3	0	2	22	0	2	0	0
hsa-miR-654-3p	3027	3241	2357	1596	1774	1954	2492	1560	29873	5743	2708	1736	1360
hsa-miR-7151-3p	0	0	0	0	0	0	0	0	3	2	0	0	0
hsa-miR-299-5p	0	0	0	0	0	0	0	0	9	0	0	0	0
hsa-miR-183-5p	14	25	59	35	6	29	21	144	773	267	57	38	18
hsa-miR-188-3p	0	0	0	0	0	0	0	0	4	2	0	0	0
hsa-miR-5583-5p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-4690-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-6858-5p	0	0	0	0	2	0	0	0	5	0	0	0	0
hsa-miR-9903	0	0	0	0	0	0	0	0	11	0	2	0	0
hsa-miR-340-3p	12	42	24	26	6	12	16	63	349	16	38	32	25
hsa-miR-532-3p	30	24	35	29	22	7	20	49	374	43	38	14	23
hsa-miR-6747-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-27a-3p	816	815	1248	859	301	1458	491	3999	17349	4981	652	773	565
hsa-miR-369-5p	52	75	72	32	42	70	84	27	712	135	51	38	17
hsa-miR-550b-3p	0	2	0	0	0	0	0	0	20	6	0	2	0
hsa-miR-199a-3p	1701	1545	2446	1804	572	2245	877	6246	28454	7357	1075	1365	909
hsa-miR-374b-5p	92	148	182	177	21	160	55	1007	2890	651	103	168	59
hsa-miR-142-3p	119	195	184	159	108	524	101	989	4633	1569	122	298	109
hsa-miR-4707-3p	33	10	10	0	8	17	16	20	175	21	0	0	24
hsa-miR-26a-2-3p	0	0	0	0	0	0	0	0	4	2	0	0	0
hsa-miR-1233-3p	0	2	0	2	0	0	0	0	6	0	0	0	0
hsa-miR-3158-3p	3	19	4	6	5	5	12	9	135	17	18	9	5
hsa-miR-887-3p	0	2	0	0	0	0	0	0	6	0	0	0	0
hsa-miR-135a-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-410-3p	936	819	1053	487	341	1070	870	895	12967	4691	568	634	457
hsa-miR-6817-3p	0	2	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-3613-5p	0	0	0	2	0	0	0	0	6	2	0	0	0
hsa-miR-181a-5p	25214	60150	64626	40754	26393	24787	21308	104132	583441	73347	55916	63068	22471
hsa-miR-136-3p	151	164	212	82	97	222	87	281	3147	1474	108	134	81
hsa-miR-328-3p	638	1001	529	849	510	260	401	596	7020	314	778	459	511
hsa-miR-381-3p	418	469	441	207	274	633	312	645	7464	3011	381	366	195
hsa-miR-6783-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-4479	0	0	0	0	0	2	0	0	5	0	0	0	0
hsa-miR-212-3p	0	8	3	6	0	0	0	5	51	6	3	3	2
hsa-miR-487b-5p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-let-7f-5p	2145	3954	4261	4333	1870	9262	2677	11348	60474	13914	2427	2358	1549
hsa-miR-4473	0	0	0	0	0	0	0	0	6	0	0	0	0
hsa-miR-6503-3p	3	4	2	0	2	0	0	27	97	17	9	0	2
hsa-miR-4667-5p	0	0	0	0	0	0	0	0	10	0	0	0	2
hsa-miR-486-5p	151351	299400	219581	282854	156446	98746	138460	234584	2584208	294155	300084	181602	223471
hsa-miR-299-3p	5	4	7	0	0	7	0	7	88	38	3	0	0
hsa-miR-183-3p	0	0	0	0	0	0	0	2	5	0	0	0	0
hsa-miR-370-5p	0	3	0	0	0	0	0	0	13	2	0	0	0
hsa-miR-326	570	743	571	613	345	303	327	736	6828	592	704	568	617
hsa-miR-375-3p	100	216	33	92	44	30	55	103	1003	57	128	23	81
hsa-miR-3194-5p	2	0	0	0	0	2	0	2	20	8	0	2	2
hsa-miR-6742-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-4469	0	0	0	0	0	2	0	2	7	0	0	2	0
hsa-miR-556-5p	0	0	0	4	0	0	0	9	40	16	0	0	0
hsa-miR-369-3p	6	0	5	2	4	11	2	3	97	46	2	0	0
hsa-miR-6847-5p	4	3	7	4	2	2	2	0	56	10	0	2	0
hsa-miR-374b-3p	0	0	0	2	0	0	0	7	24	4	0	2	2
hsa-miR-20b-5p	0	6	10	4	0	2	0	27	108	41	3	2	0
hsa-miR-146b-5p	1376	5576	3275	2706	1217	1587	922	8105	38185	5887	2566	3547	1010
hsa-miR-135a-3p	0	0	0	0	0	0	0	0	21	0	2	0	0
hsa-miR-5187-3p	0	0	0	2	0	7	0	16	53	17	0	5	0
hsa-miR-548av-3p	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-3613-3p	4	3	11	7	7	4	4	81	203	19	11	28	7
hsa-miR-10401-3p	2	7	2	4	2	2	2	4	69	2	5	3	9
hsa-miR-181a-3p	157	312	438	180	198	148	117	558	3404	556	301	255	103
hsa-miR-6894-5p	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-6783-3p	0	0	0	0	0	0	0	0	4	0	2	0	0
hsa-miR-487b-3p	138	173	138	77	107	107	133	155	1700	278	107	128	52
hsa-let-7a-5p	2505	3527	4622	3952	1310	3889	2203	10265	47903	8716	2878	2008	1594
hsa-let-7f-1-3p	14	4	15	10	3	3	2	28	142	18	15	7	7
hsa-miR-7706	39	71	40	47	26	19	21	63	524	43	67	38	17
hsa-miR-7705	0	0	2	0	0	2	0	3	33	11	0	0	0
hsa-miR-6806-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-7704	2	9	5	4	5	4	0	19	82	18	2	5	0
hsa-miR-4454	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-7703	0	0	2	0	0	0	0	0	8	0	0	0	0
hsa-miR-597-5p	0	0	0	0	0	0	0	2	2	0	0	0	0
hsa-miR-486-3p	188	896	261	786	216	112	172	328	4596	269	476	482	281
hsa-miR-3136-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-504-5p	0	3	2	0	2	0	0	0	16	0	2	0	0
hsa-miR-370-3p	101	149	125	49	83	164	50	91	2052	892	76	110	41
hsa-miR-509-3p	0	0	0	0	0	0	0	5	19	3	0	2	0
hsa-miR-3194-3p	0	0	0	2	0	2	0	2	14	4	0	0	2
hsa-miR-665	0	0	4	0	0	2	2	0	58	29	2	0	0
hsa-miR-1298-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-4732-5p	0	0	6	7	2	0	3	8	51	9	0	4	2
hsa-miR-5094	0	0	2	0	0	2	0	0	13	2	0	0	0
hsa-miR-4449	3	7	2	5	0	0	2	0	36	0	2	4	0
hsa-miR-551a	0	0	0	0	0	0	0	0	8	0	0	0	0
hsa-miR-556-3p	0	0	0	0	0	0	0	0	2	2	0	0	0
hsa-miR-1197	6	4	7	3	2	11	2	3	73	22	3	2	0
hsa-miR-4443	0	0	0	0	0	0	0	3	3	0	0	0	0
hsa-miR-6842-5p	4	2	0	3	0	0	0	2	20	2	0	0	0
hsa-miR-1193	0	0	0	4	0	0	0	0	4	0	0	0	0
hsa-miR-4440	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-20b-3p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-146b-3p	129	211	229	163	113	90	61	386	2346	304	280	168	68
hsa-miR-2278	0	0	0	0	0	0	2	2	16	0	0	0	0
hsa-miR-545-5p	0	0	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-3177-5p	0	0	0	0	0	0	0	2	6	0	0	0	0
hsa-miR-6836-5p	0	0	0	0	0	0	0	0	6	0	0	0	0
hsa-miR-2115-3p	2	0	0	0	0	0	0	2	6	0	0	0	0
hsa-miR-6894-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-155-5p	223	387	531	277	101	286	160	1488	5801	1330	336	283	184
hsa-let-7a-3p	32	15	29	30	2	31	7	69	383	72	24	29	8
hsa-miR-539-5p	0	3	0	0	0	0	0	0	17	8	0	0	0
hsa-miR-4435	45	34	33	42	14	21	9	35	414	36	41	24	25
hsa-miR-597-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-423-5p	47694	40824	36108	32691	24334	18298	31242	29765	396103	43397	22317	25315	42508
hsa-miR-22-5p	3	6	4	2	2	10	0	25	118	39	5	0	2
hsa-miR-24-2-5p	7	38	29	28	23	36	16	92	492	109	18	51	14
hsa-miR-6772-3p	0	13	6	7	5	0	8	4	83	2	4	6	8
hsa-miR-149-5p	0	0	0	0	0	0	0	4	31	8	0	4	3
hsa-miR-643	0	0	0	0	0	0	0	2	9	2	0	0	0
hsa-miR-1976	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-641	0	9	5	5	2	8	5	34	153	28	0	8	4
hsa-miR-6516-5p	0	3	2	0	0	0	0	0	19	5	0	0	0
hsa-miR-4732-3p	12	15	2	12	9	2	17	4	137	9	22	4	7
hsa-miR-23b-5p	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-6761-5p	0	0	0	0	0	0	0	2	2	0	0	0	0
hsa-miR-16-5p	17832	37451	41111	31230	8190	26578	12457	99522	451504	97094	31543	31200	16805
hsa-miR-1287-5p	31	17	27	18	9	21	11	22	296	71	11	23	20
hsa-miR-4785	7	11	14	26	8	6	3	25	221	57	17	16	10
hsa-miR-6842-3p	68	79	55	64	34	26	21	57	656	59	63	65	45
hsa-miR-4422	0	0	0	0	0	0	0	0	4	0	0	0	0
hsa-miR-3135a	0	2	0	0	0	0	0	0	10	0	0	0	0
hsa-miR-376a-5p	11	8	17	0	0	7	2	5	121	31	7	7	2
hsa-miR-6755-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-545-3p	0	0	0	0	0	0	0	0	4	2	0	0	0
hsa-miR-636	0	0	0	0	0	0	0	0	9	2	0	0	0
hsa-miR-3177-3p	19	32	33	24	9	12	11	24	277	20	12	15	17
hsa-miR-632	0	0	0	0	0	0	0	0	4	0	2	0	0
hsa-miR-30b-5p	923	1305	1832	1305	620	1046	1195	3915	19617	3487	1424	1638	767
hsa-miR-219a-1-3p	2	11	5	5	4	2	2	2	72	10	9	2	2
hsa-miR-150-5p	10856	20144	27366	23920	13675	10497	5440	52983	256833	29988	46308	9872	4788
hsa-miR-342-5p	165	222	225	223	135	127	76	498	2915	553	259	154	72
hsa-miR-3690	3	2	0	0	0	0	0	0	17	0	7	0	0
hsa-miR-6780a-5p	0	0	0	0	0	0	0	2	6	0	0	0	0
hsa-miR-539-3p	0	6	4	2	2	12	2	4	75	26	2	0	0
hsa-miR-548a-5p	0	0	0	0	0	0	0	0	2	0	0	2	0
hsa-miR-4775	2	2	3	3	3	2	0	2	26	5	0	3	0
hsa-miR-423-3p	9474	11787	7507	9443	7128	4871	8389	7566	96544	7300	8474	5720	7987
hsa-miR-615-3p	0	0	0	0	0	0	2	0	5	0	0	0	0
hsa-miR-22-3p	79119	105260	102943	88256	61316	79698	62196	188406	1365538	336661	56559	118384	86282
hsa-miR-144-5p	4	8	10	7	3	38	7	56	288	105	10	16	2
hsa-miR-4762-5p	0	2	0	0	0	0	0	4	14	0	0	0	0
hsa-miR-889-5p	2	0	0	0	0	0	0	0	5	2	0	0	0
hsa-miR-412-5p	0	11	0	0	8	4	6	0	53	9	8	5	0
hsa-miR-15a-5p	241	273	577	448	109	726	182	2476	9260	3067	364	359	300
hsa-miR-6819-5p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-7106-3p	0	2	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-3120-5p	0	2	0	0	2	0	0	0	24	0	0	2	0
hsa-miR-6516-3p	0	0	0	0	0	0	0	0	5	0	0	0	0
hsa-miR-3684	0	0	2	4	0	0	2	2	18	3	0	2	0
hsa-miR-208b-3p	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-3678-3p	0	0	0	0	0	0	0	0	4	0	2	0	0
hsa-miR-23b-3p	79	267	102	144	95	124	150	522	2622	254	181	453	100
hsa-miR-138-5p	0	4	6	2	0	0	2	9	37	8	2	0	2
hsa-miR-191-5p	139664	304530	186494	184405	96979	87944	88449	238834	2060057	248356	143889	199991	139382
hsa-miR-184	0	2	0	0	0	0	4	7	28	0	0	0	10
hsa-miR-4767	0	0	4	0	0	2	2	0	31	0	0	0	4
