name	SRX258935	SRX258931	SRX258933	SRX258932	SRX258926	SRX258927	SRX258937	SRX258936	SRX258930	SRX258934	SRX258939	SRX258938	SRX258928	SRX258929
hsa-miR-4492	9	22	8	28	7	19	12	17	0	10	13	7	4	9
hsa-miR-654-3p	25	84	36	45	97	154	6	0	23	19	4	2	169	181
hsa-miR-299-5p	0	3	3	6	9	23	15	16	0	0	0	2	0	0
hsa-miR-183-5p	157	320	181	181	264	282	103	66	255	161	243	335	406	438
hsa-miR-188-3p	0	0	9	3	11	10	6	10	0	0	0	0	3	0
hsa-miR-346	108	24	560	588	486	811	415	268	41	86	204	243	237	172
hsa-miR-340-3p	10	13	0	8	0	0	2	0	0	8	11	24	6	33
hsa-miR-106a-3p	0	0	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-532-3p	40	13	143	226	274	461	447	373	35	32	47	30	44	55
hsa-miR-27a-3p	3404	839	920	1647	2133	4111	2081	1565	746	2876	3902	4989	6585	6055
hsa-miR-10b-3p	10	3	21	9	30	26	3	3	0	15	8	12	15	10
hsa-miR-4488	2	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-5p	0	2	0	0	6	11	0	0	0	0	0	0	2	2
hsa-miR-4484	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-199a-3p	317	279	409	265	1007	1285	447	261	244	243	293	406	975	861
hsa-miR-663b	0	0	0	2	2	3	0	0	0	0	0	0	0	0
hsa-miR-374b-5p	26	71	20	8	134	164	78	36	37	27	37	44	90	102
hsa-miR-142-3p	16	9	8	2	8	6	0	0	6	17	7	7	36	32
hsa-miR-26a-2-3p	4	0	0	7	0	22	6	0	6	5	6	0	15	11
hsa-miR-3158-3p	2	6	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-887-3p	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5187-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-135a-5p	40	0	65	32	319	360	186	89	3	47	39	48	107	67
hsa-miR-410-3p	5168	18303	818	922	2381	3996	1330	930	15084	4218	4331	5529	6316	5840
hsa-miR-34a-3p	0	0	6	7	7	22	10	9	4	0	0	0	0	0
hsa-miR-3613-5p	14	0	0	0	0	0	0	0	0	10	17	14	59	45
hsa-miR-181a-5p	71683	140746	50013	41134	91531	95557	39334	25863	133001	59340	62640	72914	72535	79483
hsa-miR-497-3p	0	0	0	0	2	0	2	2	0	0	0	0	0	0
hsa-miR-136-3p	3610	3886	15133	16756	22311	31211	17721	12974	3679	3256	4353	6854	8554	7231
hsa-miR-876-5p	10	6	20	44	109	103	94	67	12	2	14	17	12	13
hsa-miR-328-3p	26613	2420	5647	4325	5312	6486	6058	3787	2732	22197	30017	37724	28979	28161
hsa-miR-381-3p	21298	5630	841	946	2559	3733	2994	2299	5216	16948	35581	43333	39698	41333
Hsa-Mir-3085_3p	30	22	93	89	55	76	89	48	28	30	26	54	32	25
hsa-miR-212-3p	107	1150	699	1063	859	1301	955	869	1138	86	81	112	108	96
hsa-miR-487b-5p	25	2	21	17	34	26	12	9	4	18	34	56	59	65
hsa-let-7f-5p	2490	2526	1069	701	1760	2012	654	346	2480	2360	2821	4254	7019	6669
hsa-miR-6503-3p	2	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-4470	0	0	0	0	0	0	0	0	0	0	0	0	0	4
hsa-miR-16-1-3p	0	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-486-5p	2389	241395	5703	1695	15030	14449	3140	1630	223325	2116	2563	3399	12800	12513
hsa-miR-299-3p	582	61	79	97	207	294	225	118	74	490	624	1044	1235	1105
hsa-miR-370-5p	88	7	6	6	4	11	7	7	2	58	135	94	99	99
hsa-miR-183-3p	0	4	0	2	0	0	2	0	0	0	0	0	0	0
hsa-miR-326	1426	384	996	1056	2295	3312	2990	2006	369	1213	1172	1459	1478	1496
hsa-miR-375-3p	709	865	280	108	318	321	223	72	898	579	565	799	787	815
hsa-miR-6777-5p	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-3p	0	0	0	0	7	7	0	0	7	0	0	0	8	7
hsa-miR-4466	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-374b-3p	0	4	0	0	0	0	0	0	0	0	0	0	0	5
hsa-miR-20b-5p	8	3	4	2	9	9	13	4	0	15	12	23	38	44
hsa-miR-146b-5p	249	692	438	361	651	679	138	62	642	252	159	237	563	574
hsa-miR-135a-3p	13	14	8	5	0	0	3	0	10	15	14	14	15	31
hsa-miR-3613-3p	2	0	8	15	18	38	48	55	0	2	3	7	6	2
hsa-miR-181a-3p	296	116	105	152	245	390	279	177	121	272	341	468	626	568
hsa-miR-510-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-876-3p	31	7	14	18	41	87	23	45	11	19	19	38	56	51
hsa-miR-487b-3p	184	288	585	593	1465	2096	1132	667	256	150	271	352	536	552
hsa-let-7a-5p	6940	1427	2574	1680	3130	3313	1555	871	1596	6261	7160	10294	15254	14670
hsa-let-7f-1-3p	129	52	142	119	216	310	211	132	49	109	169	195	164	207
hsa-miR-7706	0	5	0	0	0	0	0	0	8	0	0	0	0	2
hsa-miR-7705	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7704	5	0	0	0	2	0	0	0	0	0	0	8	3	3
hsa-miR-4454	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-4451	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-486-3p	10	12	2	2	3	7	3	0	17	5	9	5	65	49
hsa-miR-3136-5p	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-504-5p	3	0	0	0	0	0	0	4	0	0	0	0	0	0
hsa-miR-370-3p	389	35	201	215	230	300	87	45	38	344	379	443	589	539
hsa-miR-665	0	6	17	25	34	31	37	11	4	0	5	2	2	0
hsa-miR-1298-5p	895	93	119	116	235	295	163	87	90	753	773	1093	1555	1508
hsa-miR-300	1	2	0	0	1	0	0	0	2	0	0	0	0	0
hsa-miR-4732-5p	0	3	0	2	6	5	0	0	10	0	0	4	19	18
hsa-miR-5094	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-1197	84	70	72	65	124	221	189	96	42	57	141	166	222	172
hsa-miR-514b-3p	6	0	0	0	2	0	0	0	0	3	0	2	6	13
hsa-miR-4443	2	0	0	0	0	2	0	0	0	3	0	0	0	0
hsa-miR-302a-5p	8	0	0	2	0	0	0	0	0	6	9	11	15	11
hsa-miR-146b-3p	0	7	2	0	4	0	0	0	0	2	0	5	2	4
hsa-miR-2115-3p	0	0	0	0	0	0	0	0	13	0	0	2	3	0
hsa-miR-510-3p	159	38	36	16	53	52	21	6	73	135	137	197	173	222
hsa-miR-155-5p	117	30	7	4	20	18	13	8	35	62	64	145	166	122
hsa-let-7a-3p	933	90	406	351	705	832	416	335	120	795	1028	1434	1889	1732
hsa-miR-539-5p	32	5	6	7	46	135	40	21	14	24	22	16	52	26
hsa-miR-423-5p	74849	54697	24092	16358	23088	21070	3006	1776	54122	65764	51467	76509	73427	72035
hsa-miR-615-5p	0	13	0	0	0	0	0	0	32	0	0	0	0	0
hsa-miR-504-3p	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-22-5p	662	15	671	492	1379	1533	483	363	16	539	546	676	645	770
hsa-miR-24-2-5p	136	17	15	39	40	46	58	63	28	94	153	234	169	192
hsa-miR-149-5p	300	85	948	1109	1342	2287	773	656	71	192	389	452	471	505
hsa-miR-1298-3p	114	33	146	144	364	302	147	90	64	104	135	203	267	276
hsa-miR-9851-5p	0	0	0	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-6877-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-6516-5p	2	2	2	0	0	0	0	0	0	0	0	2	5	4
hsa-miR-4732-3p	0	11	0	0	0	0	0	0	5	0	0	0	0	2
hsa-miR-23b-5p	127	0	226	109	197	159	25	6	0	121	139	179	178	186
hsa-miR-16-5p	2078	6159	1506	1560	6302	8042	3478	2184	6366	1699	2265	2777	4829	4618
hsa-miR-4429	31	0	4	5	1	2	4	4	0	20	17	33	20	27
hsa-miR-4785	0	0	0	2	0	2	0	7	0	2	0	3	0	0
hsa-miR-1287-5p	4	0	0	0	4	7	0	0	0	0	0	0	8	6
hsa-miR-6842-3p	0	0	0	0	2	2	0	0	0	0	0	0	0	4
hsa-miR-103a-1-5p	1	0	0	0	2	0	0	0	0	0	1	0	0	0
hsa-miR-4420	0	0	0	0	0	0	0	0	0	0	0	2	0	0
hsa-miR-656-5p	5	0	2	4	2	6	4	6	0	5	3	0	9	2
hsa-miR-376a-5p	0	0	0	0	5	15	0	4	0	0	0	9	3	0
hsa-miR-3177-3p	3	0	0	0	5	2	0	0	4	0	0	2	8	6
hsa-miR-30b-5p	54	11	335	496	879	1598	1051	853	19	42	51	63	119	103
hsa-miR-150-5p	71	619	67	70	193	260	239	159	570	55	117	76	104	146
hsa-miR-342-5p	12	9	0	0	0	14	0	0	9	5	15	11	34	32
hsa-miR-6780a-5p	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-539-3p	50	89	30	2	56	53	20	10	57	39	56	108	164	168
hsa-miR-4775	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-423-3p	12492	2902	4086	3595	4876	6851	3642	2215	2934	10897	14698	20724	18293	18253
hsa-miR-615-3p	42	11	11	32	9	33	7	6	11	44	62	82	72	76
hsa-miR-22-3p	88497	168784	204894	226860	311008	396997	185192	136243	164298	71424	80475	94312	85845	93165
hsa-miR-144-5p	34	45	14	4	51	79	11	3	32	20	29	32	69	87
hsa-miR-149-3p	6	0	4	3	4	6	0	0	2	9	6	11	9	19
hsa-miR-889-5p	0	0	0	0	2	0	0	0	0	0	4	0	2	0
hsa-miR-15a-5p	31	970	60	71	281	318	356	206	915	34	45	47	75	88
hsa-miR-34c-5p	1297	624	841	1376	1521	2720	1319	1090	525	1224	1666	2472	3779	3228
hsa-miR-9851-3p	11	7	105	44	119	127	88	41	9	16	11	17	15	16
hsa-miR-3120-5p	4	0	0	2	0	0	0	0	0	0	0	0	3	7
hsa-miR-6516-3p	46	0	14	4	20	32	9	8	10	28	45	49	59	65
hsa-miR-208b-3p	2	8	2	0	2	7	7	2	0	0	2	2	3	4
hsa-miR-23b-3p	110	224	176	297	598	1029	820	769	250	96	116	119	180	145
hsa-miR-138-5p	1504	973	2764	1834	8380	7411	3632	2058	888	1263	2082	2280	2212	2487
hsa-miR-191-5p	2597	36713	27928	25933	27603	32325	19485	12286	35870	2066	4111	5495	5951	6018
hsa-miR-184	31	39	2	4	4	5	2	4	19	13	10	22	24	30
hsa-miR-383-5p	2	163	1053	1370	2118	2651	543	365	167	2	8	8	27	35
